timestamp,water_level,boxdrain_cong1,valveoverflow_tran1,valveoverflow_tran2,valveoverflow_tran3
29/8/2015 0:00,23.9,20,0,10,0
30/8/2015 0:00,23.93,20,0,10,0
31/8/2015 0:00,23.98,20,0,5,0
1/9/2015 0:00,24.04,20,0,5,0
2/9/2015 0:00,24.07,20,0,5,0
3/9/2015 0:00,24.15,20,0,5,0
4/9/2015 0:00,24.15,20,0,10,0
5/9/2015 0:00,24.1,20,0,10,0
6/9/2015 0:00,24.1,20,0,2,0
7/9/2015 0:00,24.1,20,0,2,0
8/9/2015 0:00,24.2,20,0,20,0
9/9/2015 0:00,24.4,20,0,20,0
10/9/2015 0:00,24.45,20,0,20,0
11/9/2015 0:00,24.35,20,0,40,0
12/9/2015 0:00,24.2,20,0,40,0
13/9/2015 0:00,24,20,0,15,0
14/9/2015 0:00,24.05,20,0,15,0
15/9/2015 0:00,24.05,20,0,15,0
16/9/2015 0:00,24,20,0,15,0
17/9/2015 0:00,24.15,20,0,15,0
18/9/2015 0:00,24.15,20,0,15,0
19/9/2015 0:00,24.15,20,0,15,0
20/9/2015 0:00,24.15,20,0,15,0
21/9/2015 0:00,24.5,20,0,15,0
22/9/2015 0:00,24.6,20,0,30,0
23/9/2015 0:00,24.5,20,0,30,0
24/9/2015 0:00,24.45,20,0,30,0
25/9/2015 0:00,24.45,20,0,10,0
26/9/2015 0:00,24.45,20,0,10,0
27/9/2015 0:00,24.45,20,0,10,0
28/9/2015 0:00,24.45,20,0,10,0
29/9/2015 0:00,24.5,20,0,10,0
30/9/2015 0:00,24.53,20,0,10,0
1/10/2015 0:00,24.47,20,0,10,0
2/10/2015 0:00,24.47,20,0,10,0
3/10/2015 0:00,24.6,20,0,20,0
4/10/2015 0:00,24.6,20,0,20,0
5/10/2015 0:00,24.45,20,0,20,0
6/10/2015 0:00,24.5,20,0,10,0
7/10/2015 0:00,24.52,20,0,10,0
8/10/2015 0:00,24.52,20,0,0,0
9/10/2015 0:00,24.5,20,0,0,0
10/10/2015 0:00,24.55,20,0,0,0
11/10/2015 0:00,24.62,20,0,0,0
12/10/2015 0:00,24.7,20,0,0,0
13/10/2015 0:00,24.78,5,0,0,0
14/10/2015 0:00,24.82,5,0,0,0
15/10/2015 0:00,24.86,5,0,0,0
16/10/2015 0:00,25.1,5,0,30,0
17/10/2015 0:00,25.1,5,0,50,0
18/10/2015 0:00,24.95,5,0,50,0
19/10/2015 0:00,24.95,5,0,50,0
20/10/2015 0:00,24.95,5,0,50,0
21/10/2015 0:00,24.95,5,0,50,0
22/10/2015 0:00,24.9,5,0,50,0
23/10/2015 0:00,24.95,5,0,20,0
24/10/2015 0:00,25,5,0,20,0
25/10/2015 0:00,25,5,0,0,0
26/10/2015 0:00,25,5,0,0,0
27/10/2015 0:00,25,5,0,0,0
28/10/2015 0:00,25,5,0,0,0
29/10/2015 0:00,25.03,5,0,0,0
30/10/2015 0:00,25.07,5,0,0,0
31/10/2015 0:00,25.07,5,0,0,0
1/11/2015 0:00,25.07,5,0,0,0
2/11/2015 0:00,25.07,5,0,0,0
3/11/2015 0:00,25.07,5,0,0,0
4/11/2015 0:00,25.07,5,0,0,0
5/11/2015 0:00,25.07,5,0,0,0
6/11/2015 0:00,25.07,5,0,0,0
7/11/2015 0:00,25.07,5,0,0,0
8/11/2015 0:00,25.07,5,0,0,0
9/11/2015 0:00,25.07,5,0,0,0
10/11/2015 0:00,25.07,5,0,0,0
11/11/2015 0:00,25.06,7,0,0,0
12/11/2015 0:00,25.06,7,0,0,0
13/11/2015 0:00,25.06,7,0,0,0
14/11/2015 0:00,25.06,7,0,0,0
15/11/2015 0:00,25.06,7,0,0,0
16/11/2015 0:00,25.05,7,0,0,0
17/11/2015 0:00,25.05,7,0,0,0
18/11/2015 0:00,25.05,7,0,0,0
19/11/2015 0:00,25.05,15,0,0,0
20/11/2015 0:00,25.05,15,0,0,0
21/11/2015 0:00,25.04,15,0,0,0
22/11/2015 0:00,25.04,15,0,0,0
23/11/2015 0:00,25.03,15,0,0,0
24/11/2015 0:00,25.02,15,0,0,0
25/11/2015 0:00,25.01,15,0,0,0
26/11/2015 0:00,25.01,15,0,0,0
27/11/2015 0:00,25,15,0,0,0
28/11/2015 0:00,25,7,0,0,0
29/11/2015 0:00,25,7,0,0,0
30/11/2015 0:00,24.99,7,0,0,0
1/12/2015 0:00,24.99,7,0,0,0
2/12/2015 0:00,24.98,7,0,0,0
3/12/2015 0:00,24.98,7,0,0,0
4/12/2015 0:00,24.97,7,0,0,0
5/12/2015 0:00,24.95,7,0,0,0
6/12/2015 0:00,24.94,7,0,0,0
7/12/2015 0:00,24.92,7,0,0,0
8/12/2015 0:00,24.91,7,0,0,0
9/12/2015 0:00,24.9,7,0,0,0
10/12/2015 0:00,24.9,7,0,0,0
11/12/2015 0:00,24.89,7,0,0,0
12/12/2015 0:00,24.89,0,0,0,0
13/12/2015 0:00,24.88,0,0,0,0
14/12/2015 0:00,24.88,7,0,0,0
15/12/2015 0:00,24.87,7,0,0,0
16/12/2015 0:00,24.86,7,0,0,0
17/12/2015 0:00,24.85,0,0,0,0
18/12/2015 0:00,24.84,7,0,0,0
19/12/2015 0:00,24.83,7,0,0,0
20/12/2015 0:00,24.83,0,0,0,0
21/12/2015 0:00,24.82,0,0,0,0
22/12/2015 0:00,24.78,7,0,0,0
23/12/2015 0:00,24.77,7,0,0,0
24/12/2015 0:00,24.76,7,0,0,0
25/12/2015 0:00,24.76,7,0,0,0
26/12/2015 0:00,24.75,0,0,0,0
27/12/2015 0:00,24.74,0,0,0,0
28/12/2015 0:00,24.73,7,0,0,0
29/12/2015 0:00,24.78,7,0,0,0
30/12/2015 0:00,24.77,7,0,0,0
31/12/2015 0:00,24.76,7,0,0,0
1/1/2016 0:00,24.76,7,0,0,0
2/1/2016 0:00,24.75,0,0,0,0
3/1/2016 0:00,24.74,0,0,0,0
4/1/2016 0:00,24.73,7,0,0,0
5/1/2016 0:00,24.72,7,0,0,0
6/1/2016 0:00,24.71,7,0,0,0
7/1/2016 0:00,24.69,7,0,0,0
8/1/2016 0:00,24.68,7,0,0,0
9/1/2016 0:00,24.66,0,0,0,0
10/1/2016 0:00,24.65,0,0,0,0
11/1/2016 0:00,24.64,7,0,0,0
12/1/2016 0:00,24.62,5,0,0,0
13/1/2016 0:00,24.61,5,0,0,0
14/1/2016 0:00,24.6,6,0,0,0
15/1/2016 0:00,24.58,6,0,0,0
16/1/2016 0:00,24.56,0,0,0,0
17/1/2016 0:00,24.55,0,0,0,0
18/1/2016 0:00,24.54,5,0,0,0
19/1/2016 0:00,24.53,5,0,0,0
20/1/2016 0:00,24.51,6,0,0,0
21/1/2016 0:00,24.5,6,0,0,0
22/1/2016 0:00,24.48,6,0,0,0
23/1/2016 0:00,24.47,0,0,0,0
24/1/2016 0:00,24.45,0,0,0,0
25/1/2016 0:00,24.44,5,0,0,0
26/1/2016 0:00,24.42,5,0,0,0
27/1/2016 0:00,24.41,6,0,0,0
28/1/2016 0:00,24.39,6,0,0,0
29/1/2016 0:00,24.38,6,0,0,0
30/1/2016 0:00,24.36,0,0,0,0
31/1/2016 0:00,24.35,0,0,0,0
1/2/2016 0:00,24.34,6,0,0,0
2/2/2016 0:00,24.32,7,0,0,0
3/2/2016 0:00,24.3,7,0,0,0
4/2/2016 0:00,24.29,7,0,0,0
5/2/2016 0:00,24.27,7,0,0,0
6/2/2016 0:00,24.25,0,0,0,0
7/2/2016 0:00,24.23,0,0,0,0
8/2/2016 0:00,24.21,7,0,0,0
9/2/2016 0:00,24.2,7,0,0,0
10/2/2016 0:00,24.18,7,0,0,0
11/2/2016 0:00,24.17,7,0,0,0
12/2/2016 0:00,24.15,7,0,0,0
13/2/2016 0:00,24.14,0,0,0,0
14/2/2016 0:00,24.12,0,0,0,0
15/2/2016 0:00,24.11,7,0,0,0
16/2/2016 0:00,24.09,7,0,0,0
17/2/2016 0:00,24.07,7,0,0,0
18/2/2016 0:00,24.05,10,0,0,0
19/2/2016 0:00,24.03,10,0,0,0
20/2/2016 0:00,24.01,0,0,0,0
21/2/2016 0:00,24,0,0,0,0
22/2/2016 0:00,23.98,8,0,0,0
23/2/2016 0:00,23.96,8,0,0,0
24/2/2016 0:00,23.94,8,0,0,0
25/2/2016 0:00,23.91,10,0,0,0
26/2/2016 0:00,23.89,10,0,0,0
27/2/2016 0:00,23.87,10,0,0,0
28/2/2016 0:00,23.84,8,0,0,0
29/2/2016 0:00,23.82,8,0,0,0
1/3/2016 0:00,23.79,8,0,0,0
2/3/2016 0:00,23.77,10,0,0,0
3/3/2016 0:00,23.75,10,0,0,0
4/3/2016 0:00,23.73,10,0,0,0
5/3/2016 0:00,23.71,8,0,0,0
6/3/2016 0:00,23.69,8,0,0,0
7/3/2016 0:00,23.67,10,0,0,0
8/3/2016 0:00,23.65,10,0,0,0
9/3/2016 0:00,23.62,13,0,0,0
10/3/2016 0:00,23.59,13,0,0,0
11/3/2016 0:00,23.56,14,0,0,0
12/3/2016 0:00,23.54,10,0,0,0
13/3/2016 0:00,23.52,10,0,0,0
14/3/2016 0:00,23.5,10,0,0,0
15/3/2016 0:00,23.48,10,0,0,0
16/3/2016 0:00,23.39,15,0,0,0
17/3/2016 0:00,23.38,20,0,0,0
18/3/2016 0:00,23.36,20,0,0,0
19/3/2016 0:00,23.34,15,0,0,0
20/3/2016 0:00,23.33,25,0,0,0
21/3/2016 0:00,23.31,20,0,0,0
22/3/2016 0:00,23.29,40,0,0,0
23/3/2016 0:00,23.27,40,0,0,0
24/3/2016 0:00,23.26,50,0,0,0
25/3/2016 0:00,23.23,50,0,0,0
26/3/2016 0:00,23.22,140,0,0,0
27/3/2016 0:00,23.21,140,0,0,0
28/3/2016 0:00,23.2,140,0,0,0
29/3/2016 0:00,23.18,140,0,0,0
30/3/2016 0:00,23.16,140,0,0,0
31/3/2016 0:00,23.14,140,0,0,0
1/4/2016 0:00,23.11,140,0,0,0
2/4/2016 0:00,23.09,140,0,0,0
3/4/2016 0:00,23.06,140,0,0,0
4/4/2016 0:00,23.04,140,0,0,0
5/4/2016 0:00,23.01,140,0,0,0
6/4/2016 0:00,22.99,140,0,0,0
7/4/2016 0:00,22.96,140,0,0,0
8/4/2016 0:00,22.94,140,0,0,0
9/4/2016 0:00,22.91,140,0,0,0
10/4/2016 0:00,22.89,140,0,0,0
11/4/2016 0:00,22.85,140,0,0,0
12/4/2016 0:00,22.83,140,0,0,0
13/4/2016 0:00,22.81,140,0,0,0
14/4/2016 0:00,22.8,140,0,0,0
15/4/2016 0:00,22.78,140,0,0,0
16/4/2016 0:00,22.76,140,0,0,0
17/4/2016 0:00,22.74,140,0,0,0
18/4/2016 0:00,22.72,140,0,0,0
19/4/2016 0:00,22.7,140,0,0,0
20/4/2016 0:00,22.68,140,0,0,0
21/4/2016 0:00,22.67,140,0,0,0
22/4/2016 0:00,22.65,140,0,0,0
23/4/2016 0:00,22.63,140,0,0,0
24/4/2016 0:00,23.2,140,0,0,0
25/4/2016 0:00,23.2,140,0,0,0
26/4/2016 0:00,23.2,140,0,0,0
27/4/2016 0:00,23.2,140,0,0,0
28/4/2016 0:00,23.2,140,0,0,0
29/4/2016 0:00,23.2,140,0,0,0
30/4/2016 0:00,23.2,140,0,0,0
1/5/2016 0:00,23.2,140,0,0,0
2/5/2016 0:00,23.2,140,0,0,0
3/5/2016 0:00,23.2,140,0,0,0
4/5/2016 0:00,23.2,140,0,0,0
5/5/2016 0:00,23.2,140,0,0,0
6/5/2016 0:00,23.2,140,0,0,0
7/5/2016 0:00,23.2,140,0,0,0
8/5/2016 0:00,23.2,140,0,0,0
9/5/2016 0:00,23.2,140,0,0,0
10/5/2016 0:00,23.2,140,0,0,0
11/5/2016 0:00,23.2,140,0,0,0
12/5/2016 0:00,23.2,140,0,0,0
13/5/2016 0:00,23.2,140,0,0,0
14/5/2016 0:00,23.2,140,0,0,0
15/5/2016 0:00,23.2,140,0,0,0
16/5/2016 0:00,23.2,140,0,0,0
17/5/2016 0:00,23.2,140,0,0,0
18/5/2016 0:00,23.2,140,0,0,0
19/5/2016 0:00,23.2,140,0,0,0
20/5/2016 0:00,23.2,140,0,0,0
21/5/2016 0:00,23.2,140,0,0,0
22/5/2016 0:00,23.2,140,0,0,0
23/5/2016 0:00,23.2,140,0,0,0
24/5/2016 0:00,23.2,140,0,0,0
25/5/2016 0:00,23.2,140,0,0,0
26/5/2016 0:00,23.2,140,0,0,0
27/5/2016 0:00,23.2,140,0,0,0
28/5/2016 0:00,23.2,140,0,0,0
29/5/2016 0:00,23.2,140,0,0,0
30/5/2016 0:00,23.2,140,0,0,0
31/5/2016 0:00,23.2,140,0,0,0
1/6/2016 0:00,23.2,140,0,0,0
2/6/2016 0:00,23.2,140,0,0,0
3/6/2016 0:00,23.2,140,0,0,0
4/6/2016 0:00,23.2,140,0,0,0
5/6/2016 0:00,23.2,140,0,0,0
6/6/2016 0:00,23.2,140,0,0,0
7/6/2016 0:00,23.2,140,0,0,0
8/6/2016 0:00,23.2,140,0,0,0
9/6/2016 0:00,23.2,140,0,0,0
10/6/2016 0:00,23.2,140,0,0,0
11/6/2016 0:00,23.2,140,0,0,0
12/6/2016 0:00,23.2,140,0,0,0
13/6/2016 0:00,23.2,140,0,0,0
14/6/2016 0:00,23.2,140,0,0,0
15/6/2016 0:00,23.2,140,0,0,0
16/6/2016 0:00,23.2,140,0,0,0
17/6/2016 0:00,23.2,140,0,0,0
18/6/2016 0:00,23.2,140,0,0,0
19/6/2016 0:00,23.2,140,0,0,0
20/6/2016 0:00,23.2,140,0,0,0
21/6/2016 0:00,23.2,140,0,0,0
22/6/2016 0:00,23.2,140,0,0,0
23/6/2016 0:00,23.2,140,0,0,0
24/6/2016 0:00,23.2,140,0,0,0
25/6/2016 0:00,23.2,140,0,0,0
26/6/2016 0:00,23.2,140,0,0,0
27/6/2016 0:00,23.2,140,0,0,0
28/6/2016 0:00,23,140,0,0,0
29/6/2016 0:00,23.09,20,0,0,0
30/6/2016 0:00,23.17,20,0,0,0
1/7/2016 0:00,23.22,20,0,0,0
2/7/2016 0:00,23.25,20,0,0,0
3/7/2016 0:00,23.25,20,0,0,0
4/7/2016 0:00,23.25,20,0,0,0
5/7/2016 0:00,23.25,20,0,0,0
6/7/2016 0:00,23.25,20,0,0,0
7/7/2016 0:00,23.25,20,0,0,0
8/7/2016 0:00,23.25,20,0,0,0
9/7/2016 0:00,23.25,20,0,0,0
10/7/2016 0:00,23.25,20,0,0,0
11/7/2016 0:00,23.24,20,0,0,0
12/7/2016 0:00,23.24,20,0,0,0
13/7/2016 0:00,23.23,20,0,0,0
14/7/2016 0:00,23.22,20,0,0,0
15/7/2016 0:00,23.22,0,0,0,0
16/7/2016 0:00,23.22,15,0,0,0
17/7/2016 0:00,23.21,15,0,0,0
18/7/2016 0:00,23.21,15,0,0,0
19/7/2016 0:00,23.2,15,0,0,0
20/7/2016 0:00,23.2,15,0,0,0
21/7/2016 0:00,23.2,15,0,0,0
22/7/2016 0:00,23.19,15,0,0,0
23/7/2016 0:00,23.19,15,0,0,0
24/7/2016 0:00,23.19,15,0,0,0
25/7/2016 0:00,23.18,15,0,0,0
26/7/2016 0:00,23.18,15,0,0,0
27/7/2016 0:00,23.18,15,0,0,0
28/7/2016 0:00,23.25,15,0,0,0
29/7/2016 0:00,23.27,15,0,0,0
30/7/2016 0:00,23.29,5,0,0,0
31/7/2016 0:00,23.29,5,0,0,0
1/8/2016 0:00,23.3,5,0,0,0
2/8/2016 0:00,23.31,5,0,0,0
3/8/2016 0:00,23.35,5,0,0,0
4/8/2016 0:00,23.4,5,0,0,0
5/8/2016 0:00,23.45,5,0,0,0
6/8/2016 0:00,23.48,5,0,0,0
7/8/2016 0:00,23.5,5,0,0,0
8/8/2016 0:00,23.6,5,0,0,0
9/8/2016 0:00,23.66,5,0,0,0
10/8/2016 0:00,23.69,5,0,0,0
11/8/2016 0:00,23.75,5,0,10,0
12/8/2016 0:00,23.75,5,0,10,0
13/8/2016 0:00,23.69,5,0,10,0
14/8/2016 0:00,23.69,5,0,10,0
15/8/2016 0:00,23.65,5,0,10,0
16/8/2016 0:00,23.5,5,0,5,0
17/8/2016 0:00,23.5,5,0,5,0
18/8/2016 0:00,23.5,5,0,5,0
19/8/2016 0:00,23.5,5,0,5,0
20/8/2016 0:00,23.5,5,0,5,0
21/8/2016 0:00,23.5,5,0,5,0
22/8/2016 0:00,23.54,5,0,5,0
23/8/2016 0:00,23.57,5,0,5,0
24/8/2016 0:00,23.6,5,0,5,0
25/8/2016 0:00,23.64,5,0,5,0
26/8/2016 0:00,23.69,5,0,5,0
27/8/2016 0:00,23.7,5,0,5,0
28/8/2016 0:00,23.95,5,0,5,0
29/8/2016 0:00,23.99,5,0,5,0
30/8/2016 0:00,24.01,5,0,5,0
31/8/2016 0:00,24.02,5,0,5,0
1/9/2016 0:00,24.02,5,0,5,0
2/9/2016 0:00,24.02,5,0,5,0
3/9/2016 0:00,24.01,5,0,5,0
4/9/2016 0:00,24.01,5,0,5,0
5/9/2016 0:00,24,5,0,5,0
6/9/2016 0:00,24,5,0,5,0
7/9/2016 0:00,24,5,0,5,0
8/9/2016 0:00,24,5,0,5,0
9/9/2016 0:00,24.02,5,0,5,0
10/9/2016 0:00,24.02,5,0,5,0
11/9/2016 0:00,24.1,5,0,5,0
12/9/2016 0:00,24.15,5,0,20,0
13/9/2016 0:00,24.1,5,0,20,0
14/9/2016 0:00,24.06,5,0,20,0
15/9/2016 0:00,23.99,5,0,10,0
16/9/2016 0:00,23.99,5,0,5,0
17/9/2016 0:00,24,5,0,5,0
18/9/2016 0:00,24,5,0,5,0
19/9/2016 0:00,24,5,0,5,0
20/9/2016 0:00,24,5,0,5,0
21/9/2016 0:00,24.02,5,0,5,0
22/9/2016 0:00,24.1,5,0,5,0
23/9/2016 0:00,24.21,5,0,25,0
24/9/2016 0:00,24.25,5,0,25,0
25/9/2016 0:00,24.6,10,0,25,0
26/9/2016 0:00,24.55,5,0,25,0
27/9/2016 0:00,24.49,10,0,25,0
28/9/2016 0:00,24.48,10,0,15,0
29/9/2016 0:00,24.46,10,0,15,0
30/9/2016 0:00,24.42,10,0,15,0
1/10/2016 0:00,24.35,10,0,5,0
2/10/2016 0:00,24.38,10,0,5,0
3/10/2016 0:00,24.48,10,0,5,0
4/10/2016 0:00,24.41,10,0,5,0
5/10/2016 0:00,24.41,10,0,5,0
6/10/2016 0:00,24.11,10,0,40,0
7/10/2016 0:00,23.8,10,0,40,0
8/10/2016 0:00,24,10,0,0,0
9/10/2016 0:00,24.2,10,0,0,0
10/10/2016 0:00,24.66,10,0,20,0
11/10/2016 0:00,24.59,10,0,50,0
12/10/2016 0:00,24.5,10,0,25,0
13/10/2016 0:00,24.5,10,0,25,0
14/10/2016 0:00,24.6,10,0,25,0
15/10/2016 0:00,24.6,10,0,25,0
16/10/2016 0:00,24.49,10,0,25,0
17/10/2016 0:00,24.47,10,0,25,0
18/10/2016 0:00,24.6,10,15,60,15
19/10/2016 0:00,24.56,10,15,30,15
20/10/2016 0:00,24.4,10,15,5,15
21/10/2016 0:00,24.5,10,0,15,0
22/10/2016 0:00,24.6,10,5,20,5
23/10/2016 0:00,24.6,10,15,5,15
24/10/2016 0:00,24.55,10,15,5,15
25/10/2016 0:00,24.55,10,5,5,5
26/10/2016 0:00,24.7,10,5,50,5
27/10/2016 0:00,24.49,10,10,10,10
28/10/2016 0:00,24.49,10,0,5,0
29/10/2016 0:00,24.65,10,0,5,0
30/10/2016 0:00,24.75,10,0,0,0
31/10/2016 0:00,24.94,10,0,0,0
1/11/2016 0:00,24.94,10,0,20,0
2/11/2016 0:00,24.94,10,0,20,0
3/11/2016 0:00,24.95,10,0,20,0
4/11/2016 0:00,24.87,10,0,60,0
5/11/2016 0:00,24.66,10,20,60,20
6/11/2016 0:00,24.47,10,0,30,0
7/11/2016 0:00,24.5,5,0,30,0
8/11/2016 0:00,24.6,5,5,5,0
9/11/2016 0:00,24.72,5,0,5,0
10/11/2016 0:00,24.78,5,0,5,0
11/11/2016 0:00,24.8,5,0,5,0
12/11/2016 0:00,24.83,5,0,5,0
13/11/2016 0:00,24.83,5,0,5,0
14/11/2016 0:00,24.86,5,0,0,0
15/11/2016 0:00,24.92,5,0,0,0
16/11/2016 0:00,24.95,5,0,0,0
17/11/2016 0:00,24.98,5,0,0,0
18/11/2016 0:00,25,5,0,0,0
19/11/2016 0:00,25,5,0,0,0
20/11/2016 0:00,25,5,0,0,0
21/11/2016 0:00,25,5,0,0,0
22/11/2016 0:00,25,5,0,0,0
23/11/2016 0:00,25,5,0,4,0
24/11/2016 0:00,25,5,0,4,0
25/11/2016 0:00,25,5,0,0,0
26/11/2016 0:00,25,5,0,0,0
27/11/2016 0:00,25,5,0,0,0
28/11/2016 0:00,25,5,0,0,0
29/11/2016 0:00,25,5,0,0,0
30/11/2016 0:00,25,5,0,0,0
1/12/2016 0:00,25,8,0,0,0
2/12/2016 0:00,25,8,0,0,0
3/12/2016 0:00,25,8,0,0,0
4/12/2016 0:00,25,8,0,0,0
5/12/2016 0:00,25,8,0,0,0
6/12/2016 0:00,25,8,0,0,0
7/12/2016 0:00,25,8,0,0,0
8/12/2016 0:00,25,8,0,0,0
9/12/2016 0:00,25,8,0,0,0
10/12/2016 0:00,25,8,0,0,0
11/12/2016 0:00,25,8,0,0,0
12/12/2016 0:00,25,8,0,10,0
13/12/2016 0:00,24.9,8,0,30,0
14/12/2016 0:00,24.8,8,0,0,0
15/12/2016 0:00,24.86,8,0,0,0
16/12/2016 0:00,24.9,8,0,0,0
17/12/2016 0:00,24.91,8,0,0,0
18/12/2016 0:00,24.93,8,0,0,0
19/12/2016 0:00,24.96,8,0,10,0
20/12/2016 0:00,25,8,0,0,0
21/12/2016 0:00,25,8,0,0,0
22/12/2016 0:00,25,8,0,0,0
23/12/2016 0:00,25,8,0,0,0
24/12/2016 0:00,25,8,0,0,0
25/12/2016 0:00,25,8,0,0,0
26/12/2016 0:00,25,8,0,10,0
27/12/2016 0:00,25,8,0,0,0
28/12/2016 0:00,25,8,0,0,0
29/12/2016 0:00,25,8,0,0,0
30/12/2016 0:00,25,8,0,0,0
31/12/2016 0:00,25,8,0,0,0
1/1/2017 0:00,25,8,0,0,0
2/1/2017 0:00,25,8,0,0,0
3/1/2017 0:00,25,8,0,0,0
4/1/2017 0:00,25,8,0,0,0
5/1/2017 0:00,25,8,0,0,0
6/1/2017 0:00,25,8,0,0,0
7/1/2017 0:00,25,8,0,0,0
8/1/2017 0:00,25,8,0,0,0
9/1/2017 0:00,25,8,0,0,0
10/1/2017 0:00,25,8,0,0,0
11/1/2017 0:00,25,8,0,0,0
12/1/2017 0:00,25,8,0,0,0
13/1/2017 0:00,25,8,0,0,0
14/1/2017 0:00,25,8,0,0,0
15/1/2017 0:00,25,8,0,0,0
16/1/2017 0:00,25,8,0,0,0
17/1/2017 0:00,25,8,0,0,0
18/1/2017 0:00,25,8,0,0,0
19/1/2017 0:00,25,8,0,0,0
20/1/2017 0:00,25,8,0,0,0
21/1/2017 0:00,25,8,0,0,0
22/1/2017 0:00,25,8,0,0,0
23/1/2017 0:00,25,8,0,0,0
24/1/2017 0:00,25,8,0,0,0
25/1/2017 0:00,25,8,0,0,0
26/1/2017 0:00,25,8,0,0,0
27/1/2017 0:00,25,8,0,0,0
28/1/2017 0:00,25,8,0,0,0
29/1/2017 0:00,25,8,0,0,0
30/1/2017 0:00,25,8,0,0,0
31/1/2017 0:00,25,8,0,0,0
1/2/2017 0:00,25,8,0,0,0
2/2/2017 0:00,25,8,0,0,0
3/2/2017 0:00,24.99,8,0,0,0
4/2/2017 0:00,24.99,8,0,0,0
5/2/2017 0:00,24.98,8,0,0,0
6/2/2017 0:00,24.98,8,0,0,0
7/2/2017 0:00,24.97,8,0,0,0
8/2/2017 0:00,24.97,8,0,0,0
9/2/2017 0:00,24.96,8,0,0,0
10/2/2017 0:00,24.96,8,0,0,0
11/2/2017 0:00,24.96,0,0,0,0
12/2/2017 0:00,24.95,0,0,0,0
13/2/2017 0:00,24.95,8,0,0,0
14/2/2017 0:00,24.94,8,0,0,0
15/2/2017 0:00,24.94,8,0,0,0
16/2/2017 0:00,24.93,8,0,0,0
17/2/2017 0:00,24.92,8,0,0,0
18/2/2017 0:00,24.92,0,0,0,0
19/2/2017 0:00,24.91,0,0,0,0
20/2/2017 0:00,24.9,8,0,0,0
21/2/2017 0:00,24.9,8,0,0,0
22/2/2017 0:00,24.89,8,0,0,0
23/2/2017 0:00,24.88,8,0,0,0
24/2/2017 0:00,24.87,8,0,0,0
25/2/2017 0:00,24.86,0,0,0,0
26/2/2017 0:00,24.85,0,0,0,0
27/2/2017 0:00,24.84,10,0,0,0
28/2/2017 0:00,24.82,10,0,0,0
1/3/2017 0:00,24.81,8,0,0,0
2/3/2017 0:00,24.8,8,0,0,0
3/3/2017 0:00,24.79,8,0,0,0
4/3/2017 0:00,24.77,0,0,0,0
5/3/2017 0:00,24.76,0,0,0,0
6/3/2017 0:00,24.84,8,0,0,0
7/3/2017 0:00,24.75,8,0,0,0
8/3/2017 0:00,24.74,8,0,0,0
9/3/2017 0:00,24.73,8,0,0,0
10/3/2017 0:00,24.71,8,0,0,0
11/3/2017 0:00,24.7,8,0,0,0
12/3/2017 0:00,24.68,8,0,0,0
13/3/2017 0:00,24.66,8,0,0,0
14/3/2017 0:00,24.65,8,0,0,0
15/3/2017 0:00,24.63,8,0,0,0
16/3/2017 0:00,24.62,8,0,0,0
17/3/2017 0:00,24.6,8,0,0,0
18/3/2017 0:00,24.58,8,0,0,0
19/3/2017 0:00,24.57,8,0,0,0
20/3/2017 0:00,24.55,8,0,0,0
21/3/2017 0:00,24.54,8,0,0,0
22/3/2017 0:00,24.52,8,0,0,0
23/3/2017 0:00,24.51,8,0,0,0
24/3/2017 0:00,24.49,8,0,0,0
25/3/2017 0:00,24.47,8,0,0,0
26/3/2017 0:00,24.45,8,0,0,0
27/3/2017 0:00,24.44,8,0,0,0
28/3/2017 0:00,24.42,8,0,0,0
29/3/2017 0:00,24.4,10,0,0,0
30/3/2017 0:00,24.38,10,0,0,0
31/3/2017 0:00,24.37,10,0,0,0
1/4/2017 0:00,24.35,10,0,0,0
2/4/2017 0:00,24.33,10,0,0,0
3/4/2017 0:00,24.31,10,0,0,0
4/4/2017 0:00,24.29,8,0,0,0
5/4/2017 0:00,24.27,8,0,0,0
6/4/2017 0:00,24.25,8,0,0,0
7/4/2017 0:00,24.23,8,0,0,0
8/4/2017 0:00,24.22,8,0,0,0
9/4/2017 0:00,24.21,8,0,0,0
10/4/2017 0:00,24.19,8,0,0,0
11/4/2017 0:00,24.16,10,0,0,0
12/4/2017 0:00,24.14,10,0,0,0
13/4/2017 0:00,24.12,10,0,0,0
14/4/2017 0:00,24.1,10,0,0,0
15/4/2017 0:00,24.08,10,0,0,0
16/4/2017 0:00,24.06,10,0,0,0
17/4/2017 0:00,24.03,10,0,0,0
18/4/2017 0:00,24.01,13,0,0,0
19/4/2017 0:00,23.98,15,0,0,0
20/4/2017 0:00,23.95,18,0,0,0
21/4/2017 0:00,23.65,23,0,0,0
22/4/2017 0:00,23.63,23,0,0,0
23/4/2017 0:00,23.59,23,0,0,0
24/4/2017 0:00,23.56,23,0,0,0
25/4/2017 0:00,23.53,23,0,0,0
26/4/2017 0:00,23.5,23,0,0,0
27/4/2017 0:00,23.46,25,0,0,0
28/4/2017 0:00,23.43,25,0,0,0
29/4/2017 0:00,23.4,25,0,0,0
30/4/2017 0:00,23.37,25,0,0,0
1/5/2017 0:00,23.34,25,0,0,0
2/5/2017 0:00,23.31,25,0,0,0
3/5/2017 0:00,23.28,25,0,0,0
